lambda	T(lambda)	1/T	baseline					Derivative Y1		T(lambda)	Derivative Y 2
635.7	71.236	0.0140378460329047	0.014066906199931	-2.90601670262739E-5	1358				1.94536033914272	71.236	-9.81926053268435
635.8	71.236	0.0140378460329047	0.0140665478247844	-2.87017918797258E-5	1359				1.94505494505495	71.236	4.91220056497176
635.9	71.228	0.0140394226989386	0.0140661894496379	-2.67667506992676E-5	1360				1.94474964683723	71.228	1.6377429378609
636	71.217	0.014041591193114	0.0140658310744913	-2.42398813773363E-5	1361				1.94444444444444	71.217	-14.7489428571597
636.1	71.204	0.0140441548227628	0.0140654726993448	-2.13178765820256E-5	1362				1.94413933783148	71.204	-24.5846576271356
636.2	71.195	0.0140459301917269	0.0140651143241982	-1.91841324712963E-5	1363				1.94383432695325	71.195	-29.5133176755447
636.3	71.193	0.0140463247791215	0.0140647559490517	-1.84311699301543E-5	1364				1.94352941176471	71.193	-26.2388619854763
636.4	71.192	0.0140465220811327	0.014064407034997	-1.78849538643132E-5	1365				1.94322459222083	71.192	-18.0470647296059
636.5	71.202	0.0140445493104126	0.0140640746778531	-1.95253674404802E-5	1366				1.94291986827662	71.202	-27.8992463276957
636.6	71.205	0.0140439575872481	0.0140637423207092	-1.97847334611097E-5	1367				1.94261523988711	71.205	-36.1157467312556
636.7	71.214	0.0140421827168815	0.0140634099635653	-2.12272466837676E-5	1368				1.94231070700737	71.214	-34.4836692493819
636.8	71.218	0.0140413940295993	0.0140630776064214	-2.16835768221072E-5	1369				1.94200626959248	71.218	-16.4242518159854
636.9	71.226	0.0140398169207874	0.0140627452492775	-2.29283284900982E-5	1370				1.94170192759756	71.226	-13.1467140435755
637	71.224	0.0140402111647759	0.0140624128921335	-2.22017273576181E-5	1371				1.94139768097775	71.224	-26.2990939467325
637.1	71.223	0.0140404082950732	0.0140620805349896	-2.16722399164013E-5	1372				1.94109352968823	71.223	-31.2396075060729
637.2	71.223	0.0140404082950732	0.0140617481778457	-2.13398827724857E-5	1373				1.94078947368421	71.223	-31.2488813559337
637.3	71.232	0.0140386343216532	0.0140614158207018	-2.27814990486006E-5	1374				1.94048551292091	71.232	-27.9682582727911
637.4	71.238	0.0140374519217272	0.0140610834635579	-2.36315418307084E-5	1375				1.94018164735359	71.238	-21.3936154156348
637.5	71.25	0.0140350877192982	0.014060751106414	-2.56633871157149E-5	1376				1.93987787693753	71.25	-19.7553673123599
637.6	71.254	0.0140342998287815	0.01406041874927	-2.61189204885052E-5	1377				1.93957420162805	71.254	-11.5254677966365
637.7	71.261	0.0140329212332131	0.0140600863921261	-2.71651589130121E-5	1378				1.9392706213805	71.261	-3.29505326875708
637.8	71.271	0.0140309522807313	0.0140597540349822	-2.88017542509223E-5	1379				1.93896713615023	71.271	-3.29505326875708
637.9	71.283	0.0140285902669641	0.0140594268700483	-3.08366030841774E-5	1380				1.93866374589266	71.283	-8.24279096046933
638	71.292	0.0140268192784604	0.0140591189904655	-3.22997120050742E-5	1381				1.9383604505632	71.292	-21.4353836965455
638.1	71.293	0.0140266225295611	0.0140588111108827	-3.21885813216235E-5	1382				1.93805725011732	71.293	-18.1413629539944
638.2	71.3	0.0140252454417952	0.0140585032313	-3.32577895047342E-5	1383				1.93775414451048	71.3	-18.149619289736
638.3	71.309	0.0140234752976483	0.0140581953517172	-3.47200540689423E-5	1384				1.9374511336982	71.309	-18.1527158999044
638.4	71.319	0.014021508994798	0.0140578874721344	-3.6378477336424E-5	1385				1.93714821763602	71.319	-21.4632518159827
638.5	71.328	0.0140197397936294	0.0140575795925517	-3.78397989222543E-5	1386				1.93684539627951	71.328	-13.2080753833809
638.6	71.336	0.0140181675451385	0.0140572717129689	-3.91041678304213E-5	1387				1.93654266958425	71.336	1.65113841808999
638.7	71.341	0.0140171850688945	0.0140569638333862	-3.97787644916946E-5	1388				1.93624003750586	71.341	14.874705326877
638.8	71.348	0.0140158098334922	0.0140566559538034	-4.084612031122E-5	1389				1.9359375	71.348	11.5672639225058
638.9	71.348	0.0140158098334922	0.0140563480742206	-4.05382407284594E-5	1390				1.93563505702234	71.348	6.61643317192405
639	71.35	0.0140154169586545	0.0140560401946379	-4.06232359833562E-5	1391				1.93533270852858	71.35	4.9590956416431
639.1	71.35	0.0140154169586545	0.0140557323150551	-4.03153564005939E-5	1392				1.93503045447447	71.35	-4.96219580307109
639.2	71.355	0.014014434867914	0.0140554244354724	-4.09895675584047E-5	1393				1.93472829481574	71.355	-11.587415173504
639.3	71.363	0.0140128638089766	0.0140551165558896	-4.22527469129512E-5	1394				1.9344262295082	71.363	-8.27480508473019
639.4	71.366	0.0140122747526834	0.0140548100700295	-4.25353173461023E-5	1395				1.93412425850765	71.366	13.2488902340486
639.5	71.374	0.014010704177992	0.0140545251868698	-4.38210088778597E-5	1396				1.93382238176994	71.374	16.5656372074181
639.6	71.377	0.0140101153032489	0.0140542403037102	-4.41250004612915E-5	1397				1.93352059925094	71.377	21.5428271186623
639.7	71.387	0.0140081527448975	0.0140539554205506	-4.58026756530987E-5	1398				1.93321891090654	71.387	21.5479994350281
639.8	71.385	0.0140085452125797	0.014053670537391	-4.5125324811348E-5	1399				1.93291731669267	71.385	19.8979023405872
639.9	71.386	0.0140083489759897	0.0140533856542314	-4.50366782417215E-5	1400				1.93261581656528	71.386	-0.0036220339008981
640	71.376	0.0140103115893297	0.0140531007710718	-4.27891817420586E-5	1401				1.93231441048035	71.376	-23.2281039548273
640.1	71.379	0.0140097227475868	0.0140528158879122	-4.30931403253704E-5	1402				1.93201309839389	71.379	-24.8952763519078
640.2	71.372	0.0140110967886566	0.0140525310047526	-4.14342160959709E-5	1403				1.93171188026193	71.372	-29.8838561743339
640.3	71.376	0.0140103115893297	0.014052246121593	-4.19345322632322E-5	1404				1.93141075604053	71.376	-29.8921396287267
640.4	71.375	0.0140105078809107	0.0140519612384334	-4.14533575226871E-5	1405				1.93110972568579	71.375	-24.9180558514911
640.5	71.383	0.014008937702254	0.0140516763552738	-4.27386530197221E-5	1406				1.93080878915381	71.383	-8.30636368038154
640.6	71.38	0.014009526478005	0.0140513914721142	-4.18649941091084E-5	1407				1.93050794640075	71.38	-4.98858345439616
640.7	71.375	0.0140105078809107	0.0140511065889545	-4.05987080438607E-5	1408				1.93020719738277	71.375	-21.6168502824946
640.8	71.37	0.0140114894213255	0.0140508217057949	-3.9332284469451E-5	1409				1.92990654205607	71.37	-31.6033438256511
640.9	71.362	0.0140130601720804	0.0140505368226353	-3.74766505549465E-5	1410				1.92960598037689	71.362	-23.2912835350965
641	71.357	0.0140140420701543	0.0140502715533311	-3.62294831767768E-5	1411				1.92930551230146	71.357	-9.98597675545209
641.1	71.35	0.0140154169586545	0.0140500082454123	-3.45912867578211E-5	1412				1.92900513778608	71.35	-14.9844079903162
641.2	71.357	0.0140140420701543	0.0140497449374936	-3.57028673393187E-5	1413				1.92870485678705	71.357	-16.6531441485085
641.3	71.364	0.014012667451376	0.0140494816295749	-3.68141781988407E-5	1414				1.9284046692607	71.364	-13.327078288935
641.4	71.372	0.0140110967886566	0.0140492183216562	-3.81215329995389E-5	1415				1.9281045751634	71.372	-26.6645288135303
641.5	71.382	0.0140091339553389	0.0140489550137374	-3.98210583985471E-5	1416				1.92780457445153	71.382	-33.337404035533
641.6	71.39	0.0140075640846057	0.0140486917058187	-4.11276212130118E-5	1417				1.92750466708152	71.39	-26.679053430204
641.7	71.397	0.0140061907363054	0.0140484283979	-4.22376615945245E-5	1418				1.9272048530098	71.397	-8.33694455204185
641.8	71.395	0.0140065830940542	0.0140481650899812	-4.15819959270342E-5	1419				1.92690513219285	71.395	-0.00155690072490255
641.9	71.4	0.0140056022408964	0.0140479017820625	-4.22995411661544E-5	1420				1.92660550458716	71.4	-11.6832428571458
642	71.408	0.0140040331615505	0.0140476384741438	-4.36053125932572E-5	1421				1.92630597014925	71.408	-16.6956861985632
642.1	71.419	0.0140018762514177	0.0140473751662251	-4.54989148073633E-5	1422				1.92600652883569	71.419	-23.3810214689261
642.2	71.422	0.0140012881185069	0.0140471118583063	-4.58237397994218E-5	1423				1.92570718060305	71.422	-31.7413263115245
642.3	71.425	0.0140007000350018	0.0140468485503876	-4.61485153858444E-5	1424				1.92540792540793	71.425	-25.0642990314775
642.4	71.431	0.0139995240161835	0.0140465852424689	-4.70612262854168E-5	1425				1.92510876320696	71.431	-11.700897336565
642.5	71.435	0.0139987401133898	0.0140463372484323	-4.75971350425274E-5	1426				1.92480969395681	71.435	-6.68793389831318
642.6	71.439	0.0139979562983804	0.0140460941548381	-4.8137856457629E-5	1427				1.92451071761417	71.439	-13.3826222760227
642.7	71.451	0.0139956053799107	0.0140458510612438	-5.02456813331019E-5	1428				1.92421183413574	71.451	-18.4038988700481
642.8	71.459	0.0139940385395821	0.0140456079676496	-5.15694280674179E-5	1429				1.92391304347826	71.459	-1.6718531073544
642.9	71.467	0.0139924720500371	0.0140453648740553	-5.28928240182205E-5	1430				1.92361434559851	71.467	3.34734455204871
643	71.464	0.0139930594425165	0.014045121780461	-5.20623379445338E-5	1431				1.92331574045328	71.464	-5.02439604520086
643.1	71.467	0.0139924720500371	0.0140448786868668	-5.24066368297101E-5	1432				1.92301722799938	71.467	-16.7538800645508
643.2	71.471	0.0139916889367716	0.0140446355932725	-5.29466565009785E-5	1433				1.92271880819367	71.471	-5.0238755447892
643.3	71.477	0.0139905144312156	0.0140443924996783	-5.38780684626438E-5	1434				1.92242048099302	71.477	11.7331251008702
643.4	71.485	0.0139889487305029	0.014044149406084	-5.52006755811223E-5	1435				1.92212224635433	71.485	5.03011711057205
643.5	71.496	0.0139867964641379	0.0140439063124898	-5.71098483519144E-5	1436				1.92182410423453	71.496	8.38734406781578
643.6	71.5	0.013986013986014	0.0140436632188955	-5.76492328815282E-5	1437				1.92152605459057	71.5	16.7788513317275
643.7	71.503	0.0139854271848734	0.0140434201253013	-5.79929404278968E-5	1438				1.92122809737944	71.503	16.7830150120864
643.8	71.504	0.0139852315954352	0.014043177031707	-5.79454362717845E-5	1439				1.92093023255814	71.504	-5.0394854721596
643.9	71.511	0.0139838626225336	0.0140429339381127	-5.90713155791504E-5	1440				1.92063246008371	71.511	-26.8708360774664
644	71.515	0.0139830804726281	0.0140427023073485	-5.96218347203373E-5	1441				1.92033477991321	71.515	-23.5177743341616
644.1	71.512	0.0139836670768542	0.0140424781274236	-5.88110505693965E-5	1442				1.92003719200372	71.512	-5.03948571429386
644.2	71.513	0.0139834715366437	0.0140422539474988	-5.87824108551193E-5	1443				1.91973969631236	71.513	13.4486983050982
644.3	71.515	0.0139830804726281	0.014042029767574	-5.89492949458603E-5	1444				1.91944229279628	71.515	11.7690435835168
644.4	71.523	0.0139815164352726	0.0140418055876492	-6.02891523765834E-5	1445				1.91914498141264	71.523	3.36399806294542
644.5	71.518	0.0139824939176151	0.0140415814077243	-5.90874901091835E-5	1446				1.91884776211863	71.518	-8.41442469733705
644.6	71.516	0.0139828849488226	0.0140413572277995	-5.84722789768646E-5	1447				1.91855063487148	71.516	-11.7799861985635
644.7	71.515	0.0139830804726281	0.0140411330478747	-5.80525752465581E-5	1448				1.91825359962843	71.515	-20.2053576271086
644.8	71.511	0.0139838626225336	0.0140409088679499	-5.70462454162549E-5	1449				1.91795665634675	71.511	-21.8907449555831
644.9	71.505	0.0139850360114677	0.014040684688025	-5.56486765572965E-5	1450				1.91765980498375	71.505	-15.1627519773988
645	71.501	0.0139858183801625	0.0140404605081002	-5.46421279376871E-5	1451				1.91736304549675	71.501	-20.221000968527
645.1	71.508	0.0139844492923869	0.0140402363281754	-5.57870357885109E-5	1452				1.91706637784311	71.508	-23.6001217917729
645.2	71.517	0.0139826894304851	0.0140400121482506	-5.73227177654897E-5	1453				1.9167698019802	71.517	-32.0374934624727
645.3	71.522	0.0139817119208076	0.0140397879683257	-5.80760475181429E-5	1454				1.91647331786543	71.522	-13.490404358356
645.4	71.52	0.0139821029082774	0.0140395637884009	-5.74608801234937E-5	1455				1.91617692545623	71.52	-1.68851840191742
645.5	71.514	0.0139832760019017	0.0140393476416505	-5.6071639748809E-5	1456				1.91588062471007	71.514	-5.06242397091784
645.6	71.513	0.0139834715366437	0.0140391411347095	-5.56695980658255E-5	1457				1.91558441558442	71.513	-15.1966677966065
645.7	71.512	0.0139836670768542	0.0140389346277685	-5.52675509142547E-5	1458				1.91528829803679	71.512	-27.0199531073438
645.8	71.518	0.0139824939176151	0.0140387281208275	-5.62342032123225E-5	1459				1.91499227202473	71.518	-23.6502259887136
645.9	71.519	0.0139822984102127	0.0140385216138864	-5.62232036737751E-5	1460				1.9146963375058	71.519	-20.2773668280894
646	71.53	0.0139801481895708	0.0140383151069454	-5.81669173746122E-5	1461				1.91440049443758	71.53	-18.5940716706997
646.1	71.532	0.0139797573114131	0.0140381086000044	-5.83512885913243E-5	1462				1.91410474277769	71.532	-3.37912542372418
646.2	71.539	0.0139783894099722	0.0140379020930634	-5.95126830911941E-5	1463				1.91380908248378	71.539	-5.07704769974905
646.3	71.544	0.0139774125013977	0.0140376955861224	-6.02830847246105E-5	1464				1.91351351351351	71.544	-15.2259180790879
646.4	71.553	0.0139756544100177	0.0140374890791813	-6.18346691635806E-5	1465				1.91321803582458	71.553	-3.3843502824765
646.5	71.563	0.0139737014937887	0.0140372825722403	-6.35810784516185E-5	1466				1.91292264937471	71.563	0
646.6	71.561	0.0139740920333701	0.0140370760652993	-6.29840319291541E-5	1467				1.91262735412164	71.561	-5.08123026634492
646.7	71.564	0.0139735062321838	0.0140368695583583	-6.33633261744801E-5	1468				1.91233215002315	71.564	-23.718160048434
646.8	71.564	0.0139735062321838	0.0140366630514172	-6.31568192334571E-5	1469				1.91203703703704	71.564	-32.1952445520605
646.9	71.573	0.0139717491232727	0.0140364565444762	-6.47074212034721E-5	1470				1.91174201512112	71.573	-5.08175262309222
647	71.58	0.0139703827884884	0.0140362550350246	-6.58722465361802E-5	1471				1.91144708423326	71.58	10.1723977401096
647.1	71.587	0.013969016720913	0.0140360650197985	-6.70482988855189E-5	1472				1.91115224433133	71.587	11.873988619862
647.2	71.592	0.0139680411219131	0.0140358750045725	-6.78338826594193E-5	1473				1.91085749537323	71.592	-5.09378644067347
647.3	71.598	0.0139668705829772	0.0140356849893464	-6.88144063692529E-5	1474				1.91056283731689	71.598	-15.2719394673051
647.4	71.594	0.0139676509204682	0.0140354949741204	-6.78440536521843E-5	1475				1.91026827012026	71.594	-18.6772196125764
647.5	71.601	0.0139662853870756	0.0140353049588943	-6.90195718187313E-5	1476				1.90997379374133	71.601	-32.2648405972736
647.6	71.603	0.0139658952837172	0.0140351149436683	-6.92196599511152E-5	1477				1.9096794081381	71.603	-32.2763599677316
647.7	71.603	0.0139658952837172	0.0140349249284422	-6.9029644725065E-5	1478				1.90938511326861	71.603	1.70526101697434
647.8	71.603	0.0139658952837172	0.0140347349132162	-6.88396294990148E-5	1479				1.90909090909091	71.603	25.4940714285788
647.9	71.606	0.0139653101695389	0.0140345448979901	-6.9234728451259E-5	1480				1.90879679556309	71.606	10.2017145278413
648	71.617	0.0139631651702808	0.0140343548827641	-7.11897124832783E-5	1481				1.90850277264325	71.617	-1.70264358355316
648.1	71.625	0.0139616055846422	0.014034164867538	-7.25592828957917E-5	1482				1.90820884028954	71.625	5.10688337367944
648.2	71.62	0.0139625802848366	0.014033974852312	-7.13945674753365E-5	1483				1.90791499846012	71.62	25.5281288942622
648.3	71.619	0.0139627752412069	0.0140337848370859	-7.10095958789819E-5	1484				1.90762124711316	71.619	18.7248910411494
648.4	71.613	0.0139639450937679	0.0140335948218599	-6.96497280919823E-5	1485				1.9073275862069	71.613	-8.51741468925176
648.5	71.622	0.0139621903884281	0.0140334071352817	-7.12167468535398E-5	1486				1.90703401569955	71.622	-11.9216541565553
648.6	71.622	0.0139621903884281	0.0140332324891314	-7.10421007032915E-5	1487				1.9067405355494	71.622	-5.1131760290502
648.7	71.633	0.0139600463473539	0.0140330578429812	-7.30114956273044E-5	1488				1.90644714571473	71.633	-3.4073853107483
648.8	71.641	0.013958487458299	0.0140328831968309	-7.43957385319124E-5	1489				1.90615384615385	71.641	6.81896690877865
648.9	71.652	0.0139563445542344	0.0140327085506807	-7.63639964463242E-5	1490				1.90938511326861	71.652	
649	71.64	0.0139586823003908	0.0140325339045304	-7.38516041395888E-5	1491				1.90909090909091	71.64	
649.1	71.637	0.0139592668593045	0.0140323592583802	-7.30923990756339E-5	1492				1.90879679556309	71.637	
649.2	71.634	0.0139598514671804	0.0140321846122299	-7.23331450495444E-5	1493				1.90850277264325	71.634	
649.3	71.638	0.0139590720008934	0.0140320099660797	-7.29379651863045E-5	1494				1.90820884028954	71.638	
649.4	71.631	0.0139604361240245	0.0140318353199294	-7.13991959049205E-5	1495				1.90791499846012	71.631	
649.5	71.623	0.0139619954483895	0.0140316606737792	-6.96652253897034E-5	1496				1.90762124711316	71.623	
649.6	71.62	0.0139625802848366	0.0140314860276289	-6.89057427922992E-5	1497				1.9073275862069	71.62	
649.7	71.628	0.0139610208298431	0.0140313113814787	-7.02905516356111E-5	1498				1.90703401569955	71.628	
649.8	71.627	0.0139612157426669	0.0140311367353284	-6.99209926615686E-5	1499				1.9067405355494	71.627	
649.9	71.631	0.0139604361240245	0.0140309620891782	-7.05259651536758E-5	1500				1.90644714571473	71.631	
